,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
6304,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,HRTC - 1228,Ordinary 3+2 Non AC Seater,20:30,06h 45m,03:15,3.9,304,37
6305,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,HRTC - 1214,Himsuta AC Seater Volvo/Scania 2+2,21:00,06h 00m,03:00,3.9,929,35
6306,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Chandigarh Transport Undertaking (CTU) - 165963,HVAC Seater (2+3),19:50,05h 50m,01:40,3.8,438.9,47
6307,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Laxmi holidays,VE A/C Semi Sleeper (2+2),17:00,06h 50m,23:50,4.9,664,40
6308,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:00,05h 30m,22:30,3.7,647,38
6309,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Zimindara Travels,AC Sleeper (2+1),17:10,05h 20m,22:30,3.1,749,35
6310,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:30,05h 20m,22:50,4.4,608,32
6311,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),17:40,05h 35m,23:15,3.6,540,15
6312,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),18:20,05h 10m,23:30,4.1,694,28
6313,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),20:15,04h 05m,00:20,4.2,630,31
6314,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),22:20,03h 30m,01:50,3.8,849,36
6315,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:00,04h 50m,03:50,3.0,999,21
6316,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Shree Mahaveer Travels Jaipur,VE A/C Seater / Sleeper (2+1),23:59,05h 31m,05:30,3.3,499,23
6317,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Abhimanyu Tours and Travels,AshokLeyland Stile A/C,18:20,04h 00m,22:20,2.8,800,30
6318,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:45,05h 30m,01:15,2.4,489,27
6319,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Amit Travels,A/C Seater / Sleeper (2+1),20:00,05h 30m,01:30,1.7,799,40
6320,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Amit Travels,A/C Seater / Sleeper (2+1),20:00,05h 15m,01:15,1.7,799,40
6321,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Chandigarh Transport Undertaking (CTU) - 165913,HVAC Seater (2+3),10:15,11h 00m,21:15,3.8,640,47
6322,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),20:00,08h 50m,04:50,4.6,650,34
6323,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,08h 30m,05:30,4.7,487,41
6324,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,09h 00m,03:30,5.0,855,34
6325,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:30,08h 45m,02:15,4.9,462,36
6326,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:00,09h 30m,01:30,4.1,462,25
6327,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,08h 50m,04:20,4.5,551,35
6328,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,VE A/C Seater / Sleeper (2+1),20:30,08h 40m,05:10,3.5,542,41
6329,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),19:30,09h 00m,04:30,3.6,684,23
6330,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),16:30,09h 30m,02:00,3.8,616,35
6331,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),16:30,08h 50m,01:20,4.6,587,42
6332,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Ram Dalal Holidays,A/C Seater/Sleeper (2+1),18:30,09h 00m,03:30,4.2,370,33
6333,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),18:30,09h 10m,03:40,4.5,544,35
6334,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Travel Point,A/C Seater / Sleeper (2+2),14:30,09h 00m,23:30,2.2,616,44
6335,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,PRAKASH TOURISM,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),19:00,08h 35m,03:35,0.0,1299,49
6336,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),19:00,08h 55m,03:55,2.0,720,8
6337,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Gola Bus Service,A/C Seater/Sleeper (2+1),18:40,09h 10m,03:50,4.4,399,34
6338,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),19:00,09h 55m,04:55,4.4,1424,40
6339,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,IntrCity SmartBus,AC Sleeper (2+1),19:15,09h 05m,04:20,4.3,683,32
6340,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Moon Light Travels Katra,A/C Seater / Sleeper (2+2),20:00,08h 40m,04:40,3.9,494,42
6341,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Awadh Travels,A/C Sleeper (2+2),18:55,09h 05m,04:00,3.9,809,46
6342,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Baru travels,A/C Seater / Sleeper (2+2),18:15,10h 50m,05:05,3.7,599,40
6343,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:00,09h 00m,02:00,4.4,770,39
6344,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),18:30,09h 20m,03:50,3.6,499,43
6345,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Jamna Travels-Jammu,AshokLeyland Stile A/C,19:30,09h 00m,04:30,3.5,699,18
6346,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),16:30,08h 00m,00:30,3.4,699,24
6347,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Lavish Travels,A/C Seater / Sleeper (2+2),14:40,10h 35m,01:15,3.4,509,31
6348,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:00,08h 40m,03:40,3.4,487,46
6349,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),14:30,10h 00m,00:30,3.6,555,43
6350,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),19:00,09h 15m,04:15,2.7,531,26
6351,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:00,10h 00m,01:00,2.2,648,36
6352,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),19:30,08h 30m,04:00,2.8,500,31
6353,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),20:30,08h 15m,04:45,2.2,508,29
6354,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Shiv Mohan Travels,AC Sleeper (2+1),19:00,09h 15m,04:15,4.7,1046.67,36
6355,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Gola Bus Service,VE A/C Seater (2+2),18:40,09h 10m,03:50,4.4,3499,18
6356,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),20:00,09h 55m,05:55,4.4,1519,42
6357,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),17:30,09h 25m,02:55,4.3,427,32
6358,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,IntrCity SmartBus,AC Sleeper (2+1),19:10,09h 05m,04:15,4.3,719,35
6359,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:00,09h 00m,05:00,4.3,962,46
6360,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Shub Yatra Holidays,A/C Sleeper (2+2),19:00,10h 15m,05:15,2.3,1099,16
6361,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Deltin Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,08h 30m,04:30,4.1,550,34
6362,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,SPEED BUS,A/C Volvo B11R Multi-Axle Sleeper (2+1),20:00,09h 15m,05:15,3.7,3400,36
6363,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),16:30,08h 50m,01:20,3.6,540,19
6364,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),17:00,08h 30m,01:30,3.6,495,33
6365,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Travel Point,A/C Seater / Sleeper (2+2),17:15,09h 00m,02:15,3.5,904,50
6366,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Apex Bus Travels,A/C Seater / Sleeper (2+2),16:00,09h 15m,01:15,3.4,899,38
6367,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Big Bus,A/C Seater / Sleeper (2+2),16:00,09h 00m,01:00,2.6,795,28
6368,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Big Bus,A/C Seater / Sleeper (2+2),20:30,09h 00m,05:30,2.6,799,32
6369,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Big Bus,A/C Seater / Sleeper (2+2),18:30,09h 00m,03:30,2.6,799,34
6370,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Ashok Travels,A/C Seater / Sleeper (2+2),16:00,08h 00m,00:00,2.5,759,52
6371,Baijnath to Chandigarh,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,HRTC - 1104,Ordinary 3+2 Non AC Seater,14:55,09h 25m,00:20,3.9,488,35
